Linha,010
Tabela,001
num,ponto,horario
190176,RUA TAPAJOS N.1000,05:39
121012,PREFEITURA (SENTIDO HORARIO),05:44
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),06:07
121012,PREFEITURA (SENTIDO HORARIO),06:47
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),07:15
121012,PREFEITURA (SENTIDO HORARIO),08:05
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),08:40
121012,PREFEITURA (SENTIDO HORARIO),09:30
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),09:58
121012,PREFEITURA (SENTIDO HORARIO),10:40
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),11:06
121012,PREFEITURA (SENTIDO HORARIO),11:50
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),12:22
121012,PREFEITURA (SENTIDO HORARIO),13:12
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),13:42
121012,PREFEITURA (SENTIDO HORARIO),14:24
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),14:52
121012,PREFEITURA (SENTIDO HORARIO),15:36
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),16:05
121012,PREFEITURA (SENTIDO HORARIO),16:55
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),17:35
121012,PREFEITURA (SENTIDO HORARIO),18:30
141010,ESTAÇÃO PUC (SENTIDO HORÁRIO),19:08
